#2th	#Int
4.554	847.00000
4.555	890.50000
4.556	869.30769
4.557	880.50000
4.558	838.37500
4.559	881.33333
4.560	886.75000
4.561	846.25000
4.562	865.75000
4.563	876.50000
4.564	863.75000
4.565	862.25000
4.566	872.75000
4.567	863.75000
4.568	849.25000
4.569	869.50000
4.570	876.41667
4.571	866.37500
4.572	873.37500
4.573	866.25000
4.574	852.62500
4.575	880.50000
4.576	875.03846
4.577	873.75000
4.578	872.16667
4.579	870.00000
4.580	880.75000
4.581	842.00000
4.582	907.75000
4.583	873.13333
4.584	882.43750
4.585	874.75000
4.586	843.75000
4.587	886.87500
4.588	874.00000
4.589	863.30000
4.590	880.15625
4.591	885.83333
4.592	877.25000
4.593	879.25000
4.594	863.75000
4.595	885.00000
4.596	873.26667
4.597	887.62500
4.598	881.33333
4.599	861.75000
4.600	881.75000
4.601	869.75000
4.602	873.75000
4.603	881.56667
4.604	883.87500
4.605	879.50000
4.606	870.66667
4.607	862.50000
4.608	881.50000
4.609	876.50000
4.610	881.83333
4.611	872.50000
4.612	871.12500
4.613	884.25000
4.614	879.62500
4.615	883.25000
4.616	873.92308
4.617	877.60000
4.618	878.16667
4.619	867.50000
4.620	885.50000
4.621	903.50000
4.622	883.50000
4.623	867.20000
4.624	869.25000
4.625	869.58333
4.626	888.25000
4.627	892.75000
4.628	883.37500
4.629	856.92857
4.630	863.90625
4.631	878.75000
4.632	862.50000
4.633	886.25000
4.634	904.50000
4.635	850.50000
4.636	865.20000
4.637	873.93750
4.638	875.91667
4.639	868.87500
4.640	879.62500
4.641	882.00000
4.642	876.00000
4.643	875.63333
4.644	877.90000
4.645	871.75000
4.646	860.25000
4.647	862.25000
4.648	896.00000
4.649	867.81818
4.650	884.80000
4.651	869.33333
4.652	877.58333
4.653	864.75000
4.654	860.00000
4.655	879.75000
4.656	882.19231
4.657	870.15000
4.658	873.00000
4.659	894.00000
4.660	866.50000
4.661	854.00000
4.662	885.00000
4.663	889.07895
4.664	878.62500
4.665	864.08333
4.666	890.50000
4.667	858.87500
4.668	861.50000
4.669	886.22727
4.670	899.83333
4.671	860.83333
4.672	871.25000
4.673	875.75000
4.674	864.00000
4.675	874.25000
4.676	884.88462
4.677	882.10000
4.678	868.75000
4.679	880.12500
4.680	879.75000
4.681	872.25000
4.682	880.25000
4.683	880.73684
4.684	868.16667
4.685	890.00000
4.686	888.50000
4.687	876.00000
4.688	893.50000
4.689	872.46154
4.690	886.20000
4.691	880.58333
4.692	883.50000
4.693	886.75000
4.694	873.75000
4.695	889.12500
4.696	875.53846
4.697	887.65000
4.698	888.00000
4.699	880.83333
4.700	893.00000
4.701	888.50000
4.702	877.90000
4.703	884.87500
4.704	884.75000
4.705	883.37500
4.706	891.75000
4.707	889.00000
4.708	905.75000
4.709	893.73077
4.710	882.85000
4.711	877.16667
4.712	896.75000
4.713	900.75000
4.714	891.50000
4.715	913.25000
4.716	900.63333
4.717	891.81250
4.718	893.75000
4.719	895.00000
4.720	896.62500
4.721	913.25000
4.722	905.50000
4.723	908.88889
4.724	906.83333
4.725	901.00000
4.726	889.50000
4.727	912.75000
4.728	929.00000
4.729	910.61538
4.730	914.10000
4.731	908.16667
4.732	915.62500
4.733	907.87500
4.734	925.37500
4.735	895.75000
4.736	918.03333
4.737	910.56250
4.738	926.83333
4.739	938.75000
4.740	916.00000
4.741	915.00000
4.742	914.11111
4.743	913.50000
4.744	915.83333
4.745	933.08333
4.746	927.25000
4.747	913.37500
4.748	902.75000
4.749	916.31818
4.750	907.70833
4.751	939.75000
4.752	933.25000
4.753	906.75000
4.754	909.25000
4.755	906.00000
4.756	913.47059
4.757	910.50000
4.758	931.41667
4.759	911.87500
4.760	905.00000
4.761	885.75000
4.762	923.44444
4.763	905.96429
4.764	898.75000
4.765	930.25000
4.766	903.16667
4.767	908.50000
4.768	870.50000
4.769	902.88462
4.770	904.50000
4.771	901.83333
4.772	916.37500
4.773	907.25000
4.774	887.25000
4.775	883.75000
4.776	898.50000
4.777	888.62500
4.778	890.50000
4.779	916.75000
4.780	914.50000
4.781	885.50000
4.782	891.18182
4.783	911.90000
4.784	883.25000
4.785	882.58333
4.786	887.75000
4.787	899.62500
4.788	881.00000
4.789	890.53846
4.790	900.85000
4.791	859.50000
4.792	869.50000
4.793	882.75000
4.794	861.75000
4.795	894.00000
4.796	876.94737
4.797	883.25000
4.798	868.12500
4.799	846.87500
4.800	897.87500
4.801	866.25000
4.802	872.81818
4.803	863.08333
4.804	889.66667
4.805	844.00000
4.806	874.00000
4.807	920.00000
4.808	880.25000
4.809	873.69231
4.810	885.35000
4.811	889.00000
4.812	849.16667
4.813	895.50000
4.814	890.37500
4.815	879.25000
4.816	878.63158
4.817	895.00000
4.818	852.25000
4.819	867.75000
4.820	876.00000
4.821	895.00000
4.822	874.61538
4.823	869.45000
4.824	882.25000
4.825	854.87500
4.826	880.62500
4.827	879.50000
4.828	882.50000
4.829	870.96154
4.830	865.75000
4.831	877.00000
4.832	864.83333
4.833	889.25000
4.834	879.00000
4.835	879.28571
4.836	871.64286
4.837	867.91667
4.838	879.75000
4.839	867.75000
4.840	879.87500
4.841	878.62500
4.842	872.16667
4.843	878.95833
4.844	882.16667
4.845	867.75000
4.846	873.75000
4.847	887.00000
4.848	846.50000
4.849	882.17647
4.850	852.16667
4.851	871.41667
4.852	845.37500
4.853	846.75000
4.854	878.62500
4.855	878.75000
4.856	878.97059
4.857	841.16667
4.858	851.25000
4.859	824.75000
4.860	853.50000
4.861	864.00000
4.862	883.90909
4.863	860.00000
4.864	852.83333
4.865	858.75000
4.866	848.62500
4.867	876.00000
4.868	850.50000
4.869	867.26471
4.870	849.50000
4.871	871.00000
4.872	885.75000
4.873	873.75000
4.874	885.00000
4.875	852.66667
4.876	866.70833
4.877	857.91667
4.878	881.91667
4.879	888.75000
4.880	866.25000
4.881	864.50000
4.882	865.45455
4.883	869.40000
4.884	869.00000
4.885	886.75000
4.886	892.50000
4.887	850.25000
4.888	876.50000
4.889	869.50000
4.890	864.91667
4.891	871.66667
4.892	878.62500
4.893	856.37500
4.894	878.50000
4.895	871.71429
4.896	871.06250
4.897	845.50000
4.898	866.50000
4.899	854.00000
4.900	868.50000
4.901	880.00000
4.902	872.80769
4.903	870.62500
4.904	858.66667
4.905	879.87500
4.906	859.37500
4.907	877.25000
4.908	882.25000
4.909	877.76471
4.910	852.12500
4.911	896.75000
4.912	893.75000
4.913	859.50000
4.914	880.00000
4.915	883.27273
4.916	871.60000
4.917	852.83333
4.918	881.33333
4.919	881.87500
4.920	860.12500
4.921	864.50000
4.922	867.69231
4.923	878.40000
4.924	854.75000
4.925	861.75000
4.926	899.00000
4.927	844.00000
4.928	858.00000
4.929	873.70588
4.930	862.33333
4.931	850.25000
4.932	864.50000
4.933	872.25000
4.934	871.75000
4.935	879.78571
4.936	874.96429
4.937	854.75000
4.938	843.83333
4.939	854.75000
4.940	886.50000
4.941	897.50000
4.942	872.70000
4.943	865.06250
4.944	852.58333
4.945	869.75000
4.946	863.50000
4.947	884.75000
4.948	889.25000
4.949	863.32353
4.950	863.66667
4.951	863.00000
4.952	870.50000
4.953	871.75000
4.954	888.25000
4.955	879.00000
4.956	871.79167
4.957	865.00000
4.958	877.75000
4.959	866.25000
4.960	865.00000
4.961	863.00000
4.962	877.20000
4.963	876.75000
4.964	874.25000
4.965	874.00000
4.966	862.75000
4.967	861.50000
4.968	851.25000
4.969	869.14706
4.970	873.58333
4.971	875.37500
4.972	863.62500
4.973	855.12500
4.974	857.25000
4.975	866.55556
4.976	869.58333
4.977	873.66667
4.978	862.50000
4.979	848.25000
4.980	862.00000
4.981	859.50000
4.982	868.00000
4.983	861.66667
4.984	867.58333
4.985	846.50000
4.986	843.87500
4.987	868.50000
4.988	861.75000
4.989	873.35294
4.990	846.66667
4.991	859.00000
4.992	834.00000
4.993	860.50000
4.994	864.00000
4.995	870.22727
4.996	872.10000
4.997	861.91667
4.998	867.12500
4.999	877.75000
5.000	875.62500
5.001	865.44444
5.002	878.82000
5.003	862.89286
5.004	876.70000
5.005	887.93750
5.006	885.75000
5.007	880.50000
5.008	864.40909
5.009	871.93182
5.010	860.50000
5.011	869.91667
5.012	883.41667
5.013	883.91667
5.014	862.56250
5.015	866.57143
5.016	856.18750
5.017	865.85000
5.018	863.87500
5.019	871.06250
5.020	876.37500
5.021	878.33333
5.022	862.90000
5.023	850.91667
5.024	862.00000
5.025	867.25000
5.026	879.37500
5.027	864.81250
5.028	871.25000
5.029	868.39583
5.030	855.33333
5.031	871.00000
5.032	864.43750
5.033	883.37500
5.034	861.18750
5.035	865.73438
5.036	873.08333
5.037	861.54167
5.038	872.35000
5.039	884.12500
5.040	876.31250
5.041	853.50000
5.042	863.00000
5.043	878.14286
5.044	874.62500
5.045	869.81250
5.046	866.87500
5.047	848.68750
5.048	863.31818
5.049	859.19444
5.050	861.95833
5.051	876.05000
5.052	870.37500
5.053	843.43750
5.054	852.27273
5.055	860.34783
5.056	861.52778
5.057	851.06250
5.058	861.93750
5.059	854.00000
5.060	863.87500
5.061	861.18421
5.062	855.76087
5.063	861.50000
5.064	854.12500
5.065	846.66667
5.066	856.18750
5.067	867.87500
5.068	859.95455
5.069	852.86364
5.070	853.50000
5.071	854.65000
5.072	856.43750
5.073	879.00000
5.074	852.90909
5.075	861.62963
5.076	857.67857
5.077	862.85000
5.078	855.62500
5.079	862.50000
5.080	875.25000
5.081	857.86842
5.082	864.66000
5.083	857.41667
5.084	861.31250
5.085	853.56250
5.086	856.16667
5.087	868.50000
5.088	854.57692
5.089	863.86111
5.090	853.75000
5.091	863.87500
5.092	844.08333
5.093	866.62500
5.094	851.72727
5.095	866.66667
5.096	855.57143
5.097	837.50000
5.098	870.95000
5.099	857.31250
5.100	878.00000
5.101	859.66667
5.102	864.21429
5.103	857.71429
5.104	853.68750
5.105	869.37500
5.106	862.81250
5.107	864.05556
5.108	861.19565
5.109	863.19444
5.110	851.95833
5.111	864.31250
5.112	860.06250
5.113	866.00000
5.114	857.79412
5.115	865.19565
5.116	863.79167
5.117	864.25000
5.118	875.83333
5.119	858.12500
5.120	871.18750
5.121	857.97059
5.122	870.26000
5.123	869.60000
5.124	866.00000
5.125	875.85000
5.126	860.50000
5.127	868.55556
5.128	865.01724
5.129	855.41667
5.130	856.70833
5.131	873.18750
5.132	869.50000
5.133	859.83333
5.134	865.06667
5.135	862.48600
5.136	850.42250
5.137	856.32650
5.138	876.64125
5.139	866.12583
5.140	854.39417
5.141	865.53929
5.142	851.89152
5.143	844.10000
5.144	858.29167
5.145	849.91667
5.146	859.93750
5.147	857.00000
5.148	862.01714
5.149	863.91125
5.150	851.00900
5.151	868.15437
5.152	861.47187
5.153	862.29333
5.154	866.43895
5.155	860.03587
5.156	859.75000
5.157	846.70000
5.158	861.18750
5.159	841.25000
5.160	855.50000
5.161	859.52632
5.162	868.33826
5.163	857.33875
5.164	858.25150
5.165	859.68375
5.166	869.20875
5.167	861.79933
5.168	856.04087
5.169	859.53571
5.170	840.45000
5.171	866.20000
5.172	853.66667
5.173	867.00000
5.174	859.64706
5.175	858.56522
5.176	853.64286
5.177	871.37500
5.178	868.93750
5.179	884.18750
5.180	865.00000
5.181	861.54167
5.182	852.80556
5.183	860.00000
5.184	862.20000
5.185	887.18750
5.186	870.50000
5.187	855.63333
5.188	856.19048
5.189	856.65625
5.190	847.18750
5.191	862.70833
5.192	870.25000
5.193	853.58333
5.194	854.50000
5.195	853.23810
5.196	862.37500
5.197	866.15000
5.198	855.25000
5.199	842.75000
5.200	861.13636
5.201	857.80000
5.202	854.75000
5.203	880.43750
5.204	858.60000
5.205	847.18750
5.206	842.25000
5.207	868.47059
5.208	854.00000
5.209	849.45000
5.210	873.85714
5.211	843.68750
5.212	849.08333
5.213	839.33333
5.214	867.94737
5.215	860.30435
5.216	854.33333
5.217	867.31250
5.218	850.56250
5.219	859.00000
5.220	857.40909
5.221	863.86957
5.222	855.56250
5.223	862.95833
5.224	852.43750
5.225	874.31250
5.226	857.18750
5.227	857.53333
5.228	854.76190
5.229	857.59375
5.230	855.75000
5.231	878.40000
5.232	875.25000
5.233	848.12500
5.234	856.16667
5.235	858.26190
5.236	853.25000
5.237	871.75000
5.238	873.25000
5.239	877.25000
5.240	858.26471
5.241	868.60000
5.242	863.00000
5.243	851.30000
5.244	865.87500
5.245	865.31250
5.246	862.18750
5.247	862.13158
5.248	868.23684
5.249	864.46429
5.250	863.30000
5.251	854.56250
5.252	846.93750
5.253	856.78571
5.254	871.91667
5.255	861.13043
5.256	864.62500
5.257	870.37500
5.258	842.45000
5.259	848.50000
5.260	876.26667
5.261	847.08696
5.262	860.10714
5.263	869.58333
5.264	872.87500
5.265	824.66667
5.266	864.93750
5.267	860.23684
5.268	846.68421
5.269	845.42857
5.270	870.40000
5.271	853.75000
5.272	852.31250
5.273	875.33333
5.274	849.04762
5.275	858.94737
5.276	850.35714
5.277	857.05000
5.278	860.06250
5.279	859.06250
5.280	857.73333
5.281	869.05882
5.282	857.58333
5.283	862.95000
5.284	859.56250
5.285	854.87500
5.286	856.16667
5.287	863.00000
5.288	861.50000
5.289	857.35000
5.290	865.58333
5.291	858.08333
5.292	848.62500
5.293	858.73333
5.294	861.80000
5.295	862.78000
5.296	855.80000
5.297	865.40000
5.298	855.87500
5.299	856.06250
5.300	853.46667
5.301	864.57143
5.302	863.00000
5.303	859.25000
5.304	856.10000
5.305	854.16667
5.306	845.58333
5.307	864.71053
5.308	860.26190
5.309	859.17857
5.310	853.40000
5.311	855.31250
5.312	859.50000
5.313	856.46154
5.314	864.71429
5.315	860.15217
5.316	852.50000
5.317	860.65000
5.318	858.50000
5.319	852.81250
5.320	861.63333
5.321	859.00000
5.322	853.65625
5.323	859.25000
5.324	858.40000
5.325	850.50000
5.326	863.62500
5.327	860.90476
5.328	843.94737
5.329	860.96429
5.330	856.45000
5.331	859.06250
5.332	841.00000
5.333	860.58824
5.334	854.55000
5.335	855.58696
5.336	854.95000
5.337	854.85000
5.338	853.81250
5.339	853.75000
5.340	856.28947
5.341	859.02632
5.342	869.20833
5.343	849.15000
5.344	859.55000
5.345	846.62500
5.346	863.95455
5.347	861.28571
5.348	867.73913
5.349	849.70833
5.350	863.68750
5.351	858.85000
5.352	857.12500
5.353	865.97059
5.354	867.39474
5.355	863.21429
5.356	850.57143
5.357	867.18750
5.358	855.83333
5.359	859.12500
5.360	862.78947
5.361	864.28947
5.362	856.82143
5.363	850.43750
5.364	856.50000
5.365	853.16667
5.366	865.78571
5.367	859.25000
5.368	856.90476
5.369	857.41667
5.370	867.62500
5.371	854.87500
5.372	851.15000
5.373	869.70000
5.374	852.23077
5.375	858.45455
5.376	863.45000
5.377	863.43750
5.378	853.93750
5.379	846.50000
5.380	867.30952
5.381	846.65789
5.382	862.66667
5.383	860.87500
5.384	865.25000
5.385	857.37500
5.386	848.50000
5.387	864.75000
5.388	853.61905
5.389	857.79167
5.390	854.43750
5.391	867.75000
5.392	852.08333
5.393	852.79412
5.394	861.44118
5.395	861.96875
5.396	857.04167
5.397	844.25000
5.398	871.37500
5.399	864.00000
5.400	861.39474
5.401	859.17647
5.402	866.00000
5.403	856.90000
5.404	852.75000
5.405	863.06250
5.406	856.84615
5.407	868.25000
5.408	861.35714
5.409	862.87500
5.410	851.33333
5.411	837.75000
5.412	865.25000
5.413	854.61765
5.414	854.83333
5.415	868.38889
5.416	847.55000
5.417	857.25000
5.418	847.30000
5.419	871.83333
5.420	845.47368
5.421	855.57143
5.422	860.33333
5.423	856.00000
5.424	859.43750
5.425	865.81250
5.426	858.76667
5.427	845.90000
5.428	849.12000
5.429	862.65000
5.430	863.25000
5.431	866.31250
5.432	875.08333
5.433	860.47059
5.434	849.39474
5.435	845.07143
5.436	856.87500
5.437	849.91667
5.438	869.43750
5.439	860.90909
5.440	862.46875
5.441	854.83333
5.442	838.20833
5.443	839.50000
5.444	853.68750
5.445	867.56250
5.446	857.46667
5.447	856.35714
5.448	853.81579
5.449	851.08333
5.450	850.00000
5.451	852.31250
5.452	851.33333
5.453	853.79412
5.454	858.73684
5.455	855.12500
5.456	848.05000
5.457	853.50000
5.458	858.58333
5.459	845.61111
5.460	857.72222
5.461	856.52632
5.462	854.04167
5.463	856.70833
5.464	857.50000
5.465	862.75000
5.466	848.26471
5.467	872.33333
5.468	854.95238
5.469	863.05000
5.470	855.80000
5.471	857.50000
5.472	863.91667
5.473	862.38095
5.474	865.91176
5.475	872.50000
5.476	840.10000
5.477	863.65000
5.478	858.08333
5.479	861.46667
5.480	856.41667
5.481	870.64286
5.482	855.39286
5.483	853.75000
5.484	856.50000
5.485	848.91667
5.486	856.44118
5.487	856.58333
5.488	862.85714
5.489	846.70833
5.490	869.43750
5.491	847.62500
5.492	869.75000
5.493	863.21053
5.494	864.16667
5.495	857.22222
5.496	838.31250
5.497	866.40000
5.498	865.37500
5.499	879.07692
5.500	870.25000
5.501	859.02632
5.502	854.78571
5.503	857.20000
5.504	854.91667
5.505	866.85000
5.506	857.85294
5.507	858.35000
5.508	858.14286
5.509	853.25000
5.510	861.80000
5.511	870.43750
5.512	842.93750
5.513	852.46658
5.514	860.46158
5.515	867.52375
5.516	861.21625
5.517	862.97875
5.518	855.35125
5.519	842.81233
5.520	841.55000
5.521	855.63043
5.522	867.41667
5.523	859.87500
5.524	848.65000
5.525	839.25000
5.526	851.62158
5.527	847.69600
5.528	860.35406
5.529	861.97143
5.530	855.23500
5.531	845.58667
5.532	848.72308
5.533	842.14286
5.534	846.23684
5.535	845.03571
5.536	861.75000
5.537	836.15000
5.538	842.93750
5.539	861.23700
5.540	847.65536
5.541	850.23184
5.542	859.00167
5.543	853.34400
5.544	841.81187
5.545	859.00625
5.546	859.38235
5.547	843.80000
5.548	854.52174
5.549	855.45000
5.550	846.18750
5.551	850.30000
5.552	869.71429
5.553	868.27778
5.554	849.31579
5.555	863.54167
5.556	847.95833
5.557	862.41667
5.558	854.93750
5.559	864.17647
5.560	859.00000
5.561	852.58696
5.562	866.55000
5.563	843.81250
5.564	851.40000
5.565	865.93750
5.566	854.84211
5.567	858.73077
5.568	852.77778
5.569	856.70000
5.570	860.06250
5.571	865.87500
5.572	854.61538
5.573	867.17857
5.574	857.76316
5.575	859.25000
5.576	867.10000
5.577	857.50000
5.578	871.50000
5.579	863.58824
5.580	877.08333
5.581	853.71053
5.582	860.42857
5.583	873.05000
5.584	846.25000
5.585	874.37500
5.586	860.10526
5.587	864.00000
5.588	855.80000
5.589	856.15000
5.590	865.25000
5.591	877.56250
5.592	863.86364
5.593	852.25000
5.594	865.76471
5.595	844.28571
5.596	854.10000
5.597	868.81250
5.598	866.83333
5.599	856.52632
5.600	860.25000
5.601	859.69048
5.602	846.85000
5.603	863.90000
5.604	861.87500
5.605	860.62500
5.606	850.89474
5.607	854.41176
5.608	855.07143
5.609	854.80000
5.610	869.60000
5.611	857.25000
5.612	851.93333
5.613	859.20000
5.614	857.16667
5.615	847.54167
5.616	872.40000
5.617	862.65000
5.618	848.62500
5.619	855.68421
5.620	851.16667
5.621	863.18421
5.622	867.95833
5.623	860.75000
5.624	843.25000
5.625	853.22727
5.626	854.37500
5.627	857.83333
5.628	871.78125
5.629	872.70000
5.630	850.50000
5.631	852.37500
5.632	856.66667
5.633	846.58333
5.634	859.28947
5.635	866.62500
5.636	868.70000
5.637	854.37500
5.638	848.85000
5.639	854.29412
5.640	846.60000
5.641	853.47619
5.642	866.05000
5.643	857.50000
5.644	861.43750
5.645	860.11111
5.646	849.38889
5.647	851.73529
5.648	853.70833
5.649	862.07143
5.650	869.41667
5.651	858.06250
5.652	853.05882
5.653	850.70000
5.654	857.47619
5.655	855.25000
5.656	866.68750
5.657	860.35000
5.658	848.41667
5.659	855.47059
5.660	856.00000
5.661	854.28571
5.662	853.50000
5.663	847.06250
5.664	840.06250
5.665	851.73077
5.666	860.92857
5.667	848.56667
5.668	856.91667
5.669	857.37500
5.670	842.50000
5.671	832.91667
5.672	860.88235
5.673	856.08333
5.674	855.52941
5.675	859.66667
5.676	860.53571
5.677	853.91667
5.678	857.62500
5.679	855.73684
5.680	852.62500
5.681	859.16667
5.682	867.41667
5.683	860.56250
5.684	864.30000
5.685	860.68182
5.686	844.81250
5.687	861.61538
5.688	854.21875
5.689	854.25000
5.690	857.31250
5.691	853.06250
5.692	855.94118
5.693	856.85000
5.694	859.07143
5.695	837.12500
5.696	854.87500
5.697	845.90000
5.698	860.50000
5.699	862.05263
5.700	860.07692
5.701	848.84375
5.702	848.78571
5.703	845.00000
5.704	845.93750
5.705	853.44118
5.706	870.75000
5.707	850.55263
5.708	858.57143
5.709	861.20000
5.710	852.12500
5.711	862.68750
5.712	854.41176
5.713	858.75000
5.714	854.02941
5.715	861.96429
5.716	864.20000
5.717	862.06250
5.718	861.27778
5.719	860.56250
5.720	857.15000
5.721	853.80435
5.722	851.56250
5.723	852.91667
5.724	859.75000
5.725	865.00000
5.726	855.00000
5.727	861.76471
5.728	851.64286
5.729	840.30000
5.730	844.00000
5.731	858.25000
5.732	862.78947
5.733	853.20000
5.734	864.36842
5.735	839.91667
5.736	849.35000
5.737	852.00000
5.738	858.07143
5.739	860.55000
5.740	857.34615
5.741	850.90625
5.742	853.45833
5.743	850.31250
5.744	858.00000
5.745	858.35294
5.746	863.35000
5.747	850.55263
5.748	852.28571
5.749	855.31250
5.750	856.18750
5.751	856.68750
5.752	856.88235
5.753	865.91667
5.754	852.60526
5.755	843.83333
5.756	858.85000
5.757	847.37500
5.758	855.30769
5.759	873.03571
5.760	843.36364
5.761	857.17500
5.762	842.20000
5.763	869.40000
5.764	851.18750
5.765	867.33333
5.766	854.00000
5.767	863.07692
5.768	848.60714
5.769	859.50000
5.770	864.16667
5.771	860.55000
5.772	855.52941
5.773	850.15000
5.774	852.73810
5.775	859.85000
5.776	857.15000
5.777	848.43750
5.778	851.42308
5.779	849.25000
5.780	856.13333
5.781	860.60714
5.782	859.95000
5.783	850.05000
5.784	847.56250
5.785	853.00000
5.786	840.62500
5.787	864.33333
5.788	861.54167
5.789	850.45000
5.790	851.95000
5.791	854.50000
5.792	853.11765
5.793	837.33333
5.794	857.60526
5.795	841.85714
5.796	861.50000
5.797	849.33333
5.798	854.66667
5.799	851.58333
5.800	849.83333
5.801	846.43750
5.802	839.25000
5.803	856.80000
5.804	848.06250
5.805	855.88235
5.806	858.00000
5.807	850.53333
5.808	865.32143
5.809	848.50000
5.810	848.65000
5.811	857.64286
5.812	849.70000
5.813	851.18750
